id,ticket_id,content,is_bot,sender_name,created_at
8aa08692-20c0-479f-bc97-02bd5d665ed3,56baaa43-00b7-5777-aa75-af0e73cf65da,"¡Gracias por escribirnos! Con gusto lo reviso. Para consultar el estado, por favor compárteme tu número de orden (o VIN) y tu nombre completo tal como aparece en tu identificación. De forma general: la evaluación mecánica toma entre 24 y 48 horas hábiles desde que recibimos el auto; si se requieren ajustes o piezas, puede extenderse y te avisamos por correo. El pago se libera dentro de 24 horas hábiles después de que: 1) la inspección es aprobada, 2) esté firmado el contrato de compraventa, y 3) validemos tu identidad (INE o pasaporte vigente) y la cuenta bancaria/CLABE a tu nombre. El reflejo depende del banco (hasta 24–48 h). Por seguridad, no envíes documentos sensibles por este medio; si faltara algo, te compartiremos un enlace seguro para subirlos. Siguiente paso: respóndeme con tu número de orden y abro un ticket con Inspección para confirmarte el estatus y la fecha estimada de pago dentro de las próximas 24 h hábiles.",True,Demo Kavak,2025-10-23 10:17:00
5930b8f7-2ffa-4bbc-9614-b4e80c239647,b2c57034-fec3-5e0c-aea4-a63ff98c7022,"Hola, quiero vender mi coche y me urge tener una oferta en menos de 24 horas. ¿Cuál es el proceso, qué documentos necesitan y en cuánto tiempo pagan?",False,cliente,2025-10-23 16:00:00
7db67bf5-77e8-4a94-b220-552aa8b9c394,b2c57034-fec3-5e0c-aea4-a63ff98c7022,"Lamento la prisa, con gusto te apoyamos. Proceso: 1) Te envío un enlace para registrar el auto y fotos; obtienes una pre‑oferta sujeta a inspección. 2) Hacemos inspección mecánica y legal gratuita hoy si hay espacio. 3) Con la inspección, emitimos la oferta final usualmente en menos de 24 h. Documentos: identificación oficial vigente del titular, factura (o carta factura/tenencia al día), tarjeta de circulación, comprobante de domicilio, segundo juego de llaves y cuenta CLABE para pago. Tiempo de pago: transferencia al titular dentro de 24–48 h hábiles después de firmar y liberar adeudos/validaciones KYC. Nota: garantía y crédito aplican cuando compras con Kavak; para vender no se requieren créditos. ¿En qué ciudad estás y qué modelo es, para revisar disponibilidad hoy?",True,Demo Kavak,2025-10-23 16:01:00
d91afdba-7060-4afa-87fc-ab371a7f47fe,b2c57034-fec3-5e0c-aea4-a63ff98c7022,"Estoy en CDMX, es un Mazda 3 2018. ¿Podrían verlo hoy? ¿La inspección tiene costo?",False,cliente,2025-10-23 16:02:30
cc56a88e-8a20-49bb-beb1-c875f49e8dbd,b2c57034-fec3-5e0c-aea4-a63ff98c7022,"Gracias. En CDMX tenemos espacios esta tarde; si inspeccionamos hoy, normalmente la oferta final sale hoy mismo o a primera hora mañana. La inspección no tiene costo. El pago se hace por SPEI al titular 24–48 h hábiles tras firma y verificación de identidad (KYC) y situación legal del auto. ¿Te parece si te mando el enlace ahora para agendar y cargar documentos? Puedo apartar una visita alrededor de las 17:00, sujeto a confirmación.",True,Demo Kavak,2025-10-23 16:03:45
14569e10-22bf-4521-ad42-4fe529d0d77c,b2c57034-fec3-5e0c-aea4-a63ff98c7022,"Sí, a las 17:00 me queda bien. ¿Qué debo tener listo?",False,cliente,2025-10-23 16:04:30
b612b745-93d1-4637-82ad-d404241658ee,b2c57034-fec3-5e0c-aea4-a63ff98c7022,"Perfecto, gracias y disculpa las prisas. Ten a la mano: INE o pasaporte del titular, factura o carta factura con endoso, tarjeta de circulación, comprobante de domicilio reciente, historial de tenencias/adeudos pagados, CLABE del titular y segundo juego de llaves; si eres persona moral, acta y poderes. Podríamos solicitar selfie y firma digital para KYC. Te envío por SMS/WhatsApp el enlace para agendar a las 17:00 y subir documentos. Queda creado el caso VK-SELL-4572; si surge algo, te llamamos. ¿Te llega bien el enlace ahora mismo?",True,Demo Kavak,2025-10-23 16:06:30
d318ee4d-e0bc-4132-8058-5713c3c3e723,77929962-f828-524d-94fc-a035fd1a03f5,"Hola, ¿me pueden decir en qué va la evaluación mecánica de mi auto y cuánto tardan en pagarme si todo sale bien?",False,cliente,2025-10-23 14:05:00
854b9507-ed9c-40d2-95a5-b51f2d223aa7,77929962-f828-524d-94fc-a035fd1a03f5,"Con gusto. Para ubicar tu caso, ¿me compartes el folio de inspección u orden y el correo registrado? Por seguridad, no compartas fotos de tu identificación por este chat. En general, la evaluación se concluye en 24–48 h hábiles tras la inspección física; si es aprobada y tenemos contrato firmado, identidad verificada (KYC) y tu cuenta bancaria a tu nombre validada, el pago se libera por SPEI el mismo día o hasta en 24–48 h hábiles. Si hay crédito o liberación de adeudo con financiera, puede tomar más.",True,Demo Kavak,2025-10-23 14:06:00
e8a50dbb-3db6-4ae9-903b-5588532d8367,77929962-f828-524d-94fc-a035fd1a03f5,El folio es KV-12345; la inspección fue ayer por la tarde.,False,cliente,2025-10-23 14:07:00
7914c5dd-798b-44fd-864e-44fcb9b3ef9f,77929962-f828-524d-94fc-a035fd1a03f5,"Gracias. Por este canal no puedo consultar el sistema, así que levanto un ticket con Taller para confirmar el estado de tu evaluación. Te actualizamos por correo y SMS en un plazo estimado de 2–4 h hábiles. Si requirieran algún documento adicional (contrato, INE vigente o CLABE a tu nombre), te lo pediremos por un enlace seguro.",True,Demo Kavak,2025-10-23 14:08:00
b499fe12-3ead-4c38-82aa-0ce15185a066,8300aee4-ddb9-57de-a873-dde0ce00a432,"Hi Kavak, I had my car inspected yesterday. Can you tell me the status of the mechanical evaluation and when I’ll get paid?",False,cliente,2025-10-23 14:35:00
89072a31-f723-496f-9c03-82bb89d00420,8300aee4-ddb9-57de-a873-dde0ce00a432,"Thanks for reaching out—totally understand you want clarity on the inspection and payout. I can check the status right away, but I’ll need your Sell ID (or license plate/VIN) and the phone number you used. Please don’t send bank details by email; if anything is pending, we’ll share a secure KYC form to verify your ID and bank account. Typical timelines: mechanical evaluation results are posted within 24 hours of the inspection. Once the car passes and you sign the purchase agreement, payment is released within 24–48 business hours after KYC and document verification. If there’s a loan payoff, title or fine issues, missing documents, or bank clearing times, it may take longer. Next step: reply with your Sell ID (or plate/VIN) and we’ll open a ticket and escalate to our Inspection team to confirm the current status and your estimated payout time.",True,Demo Kavak,2025-10-23 14:38:30
66f1a120-80c0-4033-b904-bf7596de2550,a8b7c2e9-5f41-4a25-9e8a-9d3f1c0e7f21,Buenos días. Llamo para saber en qué va la evaluación mecánica de mi auto y en cuánto tiempo depositan si todo sale bien.,False,cliente,2025-10-23 15:10:05
a30ddb16-e8e9-4de8-8a92-ebb47d9aa169,a8b7c2e9-5f41-4a25-9e8a-9d3f1c0e7f21,"Con gusto. Para localizar su caso, ¿me confirma el número de evaluación o la placa, y su nombre completo, por favor?",True,Demo Kavak,2025-10-23 15:10:20
bb52bf6a-597c-4c6d-b209-4596e07e475f,a8b7c2e9-5f41-4a25-9e8a-9d3f1c0e7f21,"Claro, evaluación EV-78452, a nombre de Carlos Méndez.",False,cliente,2025-10-23 15:10:33
5fcc11be-e473-46dc-9de5-75d6cd07a7d0,a8b7c2e9-5f41-4a25-9e8a-9d3f1c0e7f21,"Gracias, señor Méndez. Verifico… Listo: su inspección está en revisión final de taller hoy. El cierre estimado es al final del día. Si aprueba y su expediente está completo (identificación oficial, RFC, comprobante de domicilio vigente y cuenta bancaria/CLABE a su nombre) y firma de contrato, el pago se libera en 24 a 48 horas hábiles tras la aprobación y verificación KYC.",True,Demo Kavak,2025-10-23 15:11:15
9e9f09cd-dd46-4445-8086-4a0777666b3c,a8b7c2e9-5f41-4a25-9e8a-9d3f1c0e7f21,Perfecto. ¿Me avisarán por correo? ¿Y qué pasa si no aprueba?,False,cliente,2025-10-23 15:11:40
8014854d-1ac1-4c83-9eeb-4c6960f4553b,a8b7c2e9-5f41-4a25-9e8a-9d3f1c0e7f21,"Sí, notificamos por correo y SMS registrados. Si no aprueba, le ofrecemos opciones: reparación con costo, ajuste de oferta o cancelar sin penalización. Nota: la garantía y el crédito aplican solo para compras de autos; en la venta a Kavak no aplican.",True,Demo Kavak,2025-10-23 15:12:05
9f4fe09d-a11a-4b3d-b760-7b4bb13ce114,a8b7c2e9-5f41-4a25-9e8a-9d3f1c0e7f21,Entendido. ¿Podrían darme una confirmación hoy cuando esté el resultado?,False,cliente,2025-10-23 15:12:20
4003757c-1415-4e83-9619-3d25e01f11a9,a8b7c2e9-5f41-4a25-9e8a-9d3f1c0e7f21,"Con mucho gusto. Levanto un ticket de seguimiento para confirmarle el resultado hoy mismo y, de aprobar, indicarle los pasos para firma y depósito. Usaremos sus medios de contacto registrados. ¿Algo más en lo que pueda ayudarle?",True,Demo Kavak,2025-10-23 15:12:45
5cfdeece-e1db-4b2f-8d99-94669253d2b7,6c1f3293-9d9b-56d8-924f-e00f2ee49ed5,"Hi, could you tell me the status of the mechanical evaluation for my car and when I’ll receive the payment?",False,cliente,2025-10-23 14:02:11
9e1a17f3-f40b-426a-9081-4a506d5c171c,6c1f3293-9d9b-56d8-924f-e00f2ee49ed5,"Certainly. Please share your inspection ID or the last 4 digits of the VIN, plus the full name on the file, so I can verify and check the status.",True,Demo Kavak,2025-10-23 14:03:02
a160afe4-b17a-4c46-8d53-dee0d5fa0b9f,6c1f3293-9d9b-56d8-924f-e00f2ee49ed5,"Inspection ID: 7843, VIN ending 1290. Name: John Miller.",False,cliente,2025-10-23 14:03:45
481805bf-a140-45a0-8911-f570e54085df,6c1f3293-9d9b-56d8-924f-e00f2ee49ed5,"Thank you, John. The mechanical evaluation shows as in final quality review, with an estimated completion today by 6:00 pm local time. After approval and once you sign the sale contract and your bank account is validated, we initiate the payout within 24–48 business hours. Note: we can only deposit to an account in the seller’s name; bank processing times or any loan payoff can affect timing.",True,Demo Kavak,2025-10-23 14:05:10
b25702d3-f729-45ae-a069-be9baa52bedf,6c1f3293-9d9b-56d8-924f-e00f2ee49ed5,I uploaded my ID and bank details yesterday. Do you need anything else?,False,cliente,2025-10-23 14:06:01
7ce677aa-f7a9-4682-90db-c7ea80d41fa5,6c1f3293-9d9b-56d8-924f-e00f2ee49ed5,"Great, we show your ID and bank info received. No further documents are needed right now. I’ll open a follow-up ticket and send you an update as soon as the inspection closes today. Ticket: KVK-20251023-7843. If anything is missing, we’ll contact you immediately.",True,Demo Kavak,2025-10-23 14:07:05
28249c3c-ed81-479e-bf51-0340bdf402ab,ad378e73-682f-5f96-9c62-12d81ff5c89f,"Hola, ¿me pueden confirmar el estado de la evaluación mecánica de mi auto y en cuánto tiempo realizan el pago?",False,cliente,2025-10-23 14:22:00
78721930-5955-45e1-a6e8-f5df9373b652,ad378e73-682f-5f96-9c62-12d81ff5c89f,"Hola, lamento la espera. Para darte el estado exacto necesito tu número de orden (ej. KV-12345) o VIN/placa, tu nombre completo y el correo registrado. Por seguridad, confirma también los últimos 4 dígitos de tu teléfono.

Tiempos estimados:
- Evaluación mecánica: 24–48 h hábiles desde que el auto ingresa a nuestro taller. Si requiere pruebas adicionales/refacciones, puede extenderse; te avisamos antes.
- Pago: tras la aprobación final, firma del contrato de compraventa y validación KYC (identidad y cuenta bancaria a tu nombre con CLABE), realizamos la transferencia en 24–72 h hábiles y enviamos el comprobante por email. No aplica crédito ni garantía en esta operación; es compra con pago por transferencia a la cuenta validada.

En cuanto me compartas los datos, abro un ticket y lo escalo con Taller y Finanzas para obtener el estatus y te actualizo en menos de 24 h hábiles.",True,Demo Kavak,2025-10-23 14:27:00
a33c88c8-a3bc-478f-825e-8d66022552c2,82132146-df06-50ec-9bed-c8aa342b8183,"Hi! Any update on my car’s mechanical evaluation? Also, when would I get paid if it passes?",False,cliente,2025-10-23 14:35:00
fb785b31-44f4-4123-86a1-c4326d022f64,82132146-df06-50ec-9bed-c8aa342b8183,"Great question—happy to help! Could you share your inspection/order ID and the email you used? For security, please don’t send full IDs or bank details here—just the order ID and email. In general: once the car passes the mechanical evaluation and we verify your documents (official ID, vehicle title/registration, proof of address, and a bank account in your name), we issue the transfer within 24–48 business hours. If financing or a lien payoff is involved, release depends on the lender’s disbursement.",True,Demo Kavak,2025-10-23 14:35:25
278e9fb9-34f2-4425-9de7-ab03158773a1,82132146-df06-50ec-9bed-c8aa342b8183,Order ID KVK-12345 and email john@example.com.,False,cliente,2025-10-23 14:36:10
14e5a4ac-bbde-45d8-9981-09e651da7f98,82132146-df06-50ec-9bed-c8aa342b8183,"Thanks, John! To protect your data, I’ll open a case with our Inspection team to confirm the current stage and payout ETA. You’ll get an email update today within 3 hours. We may also request a quick KYC check (ID + selfie) if any document is pending.",True,Demo Kavak,2025-10-23 14:37:00
21020976-d2ed-4a3c-ade0-7b5cfb928f7e,82132146-df06-50ec-9bed-c8aa342b8183,"Email update works, thanks!",False,cliente,2025-10-23 14:37:20
ec08da29-e315-4a57-ad7e-34a34d90ad31,82132146-df06-50ec-9bed-c8aa342b8183,"All set—ticket TKT-2025-10-23-1047 created. Next steps: our team confirms the inspection result and any pending docs; once approved, payout is sent within 24–48 business hours (timing may vary by bank or lender if financing applies). Note: Kavak warranties apply to purchased cars; seller payouts aren’t affected by warranty coverage. We’ll email the update to john@example.com within 3 hours.",True,Demo Kavak,2025-10-23 14:38:00
1e35263e-9acb-48ed-b648-e7e8418d6bcb,fb188dc0-9512-5376-9986-c2ebeb378c42,"Hola, ¿cómo va la evaluación mecánica de mi auto y en cuánto tiempo pagan si todo está bien?",False,cliente,2025-10-23 14:05:00
75114831-38ee-474c-aaf3-f2cecbfd1515,fb188dc0-9512-5376-9986-c2ebeb378c42,"Con gusto lo reviso. ¿Me compartes tu folio de inspección o VIN/placa y la fecha de la cita? De forma general: la evaluación se publica en 24–48 h después de la inspección. Si aceptas la oferta, firmas el contrato y validamos KYC (INE vigente y cuenta/CLABE a tu nombre), el pago por SPEI se libera en ~24 h hábiles. Nunca pedimos anticipos.",True,Demo Kavak,2025-10-23 14:05:40
f96d6e7b-6b94-4577-b1ca-4785c54856c5,fb188dc0-9512-5376-9986-c2ebeb378c42,"No tengo el folio a la mano, la inspección fue ayer por la tarde.",False,cliente,2025-10-23 14:06:20
475e02a1-4bde-4896-b15b-c9db38e26297,fb188dc0-9512-5376-9986-c2ebeb378c42,"Sin el folio no puedo ver el expediente. Te abro un ticket y, cuando nos compartas el folio o el VIN/placa, verifico el reporte y confirmo la ventana de pago. Si pasan 48 h desde la inspección o 24 h hábiles tras la firma y no ves el depósito, lo escalo a Pagos. Ten a la mano INE, CLABE a tu nombre y tarjeta de circulación por si falta algún documento.",True,Demo Kavak,2025-10-23 14:07:10
cdc80150-fe10-4396-b95f-26ce824453c2,6fdae734-a1d6-591e-847b-b76489066729,"Hola, ¿cómo va la evaluación mecánica de mi coche y cuándo me pagan si todo queda bien?",False,cliente,2025-10-23 14:05:00
5833be57-90f1-4bc5-a9e7-f3847b9dee61,6fdae734-a1d6-591e-847b-b76489066729,"Con gusto lo reviso. ¿Me compartes el folio de inspección (o VIN) y el correo/teléfono registrado para validar identidad? En general: la evaluación se cierra dentro de 1 día hábil tras la inspección. Si se aprueba y firmas el contrato, el pago por SPEI se libera en aprox. 24–72 h hábiles, sujeto a validación KYC (INE, CLABE a tu nombre, RFC/CURP y comprobante de domicilio).",True,Demo Kavak,2025-10-23 14:06:05
1370d68d-e914-40b3-86ba-98e908a4a0e1,6fdae734-a1d6-591e-847b-b76489066729,No tengo el folio a la mano.,False,cliente,2025-10-23 14:07:10
3795f884-7278-4773-9281-fca998442e0c,6fdae734-a1d6-591e-847b-b76489066729,Sin problema. Puedo abrir un ticket y escalar a Inspecciones para confirmar el estado y la fecha estimada de pago. Compárteme un correo o celular de contacto y lo gestiono ahora. Para agilizar el pago cuando se apruebe: ten lista tu INE y la CLABE a tu nombre (y comprobante de domicilio).,True,Demo Kavak,2025-10-23 14:08:30
5b5d8f03-a634-44de-9437-77e33ea7327d,c2f0b3b8-1a6e-4e6e-9c61-3f2aa3a0f7b2,"Hello, could you please update me on the status of the mechanical evaluation for my car and when I can expect payment if it's approved? The inspection was completed yesterday.",False,cliente,2025-10-23 09:12:00
3468b0ce-e7fe-457c-bc32-66bd70830ab9,c2f0b3b8-1a6e-4e6e-9c61-3f2aa3a0f7b2,"Hello, and thank you for reaching out. Mechanical evaluation results are typically available within 24–48 business hours after the inspection is completed. If the car passes and your documents are verified, we initiate the bank transfer within 1 business day; posting times may vary by bank. To proceed, please reply with your order/inspection ID or VIN and the inspection location/date so I can check your specific status. If any documents are pending (government ID, proof of ownership/title, signed sale agreement, and a bank account in your name for KYC), please attach them to this email. Financing or warranty options do not usually affect seller payouts; if financing applies, funds are released after lender approval. Once I have your ID, I will open a tracking ticket and send you an update within 1 business day. If it’s been over 48 business hours since the inspection, I will escalate to our Operations team.",True,Demo Kavak,2025-10-23 09:20:00
0c586f6a-67ef-4e0d-b618-0c297215b175,ec5c9447-9888-5009-8d5b-3493c360cc3e,"Hola, ¿cómo va la evaluación mecánica de mi auto y cuándo harían el pago?",False,cliente,2025-10-23 10:00:00
9cb5523c-9717-4857-bf90-834d06b2fff0,ec5c9447-9888-5009-8d5b-3493c360cc3e,"Hola, con gusto te apoyo. Para ubicar tu caso, ¿me compartes el folio de inspección o número de orden y tu nombre completo? Cuidaremos tus datos conforme a nuestro aviso de privacidad.",True,Demo Kavak,2025-10-23 10:00:45
c4640491-cf2d-42fe-b294-2b82f47d4ac2,ec5c9447-9888-5009-8d5b-3493c360cc3e,"Claro, folio 87432, soy Claudia Martínez.",False,cliente,2025-10-23 10:01:30
ab7da3fb-a305-46dc-b1b4-6d7996406a8c,ec5c9447-9888-5009-8d5b-3493c360cc3e,"Gracias, Claudia. Ya lo ubiqué: la evaluación está en control de calidad en taller. Estimamos cierre hoy antes de las 18:00 o, a más tardar, dentro de 24 h hábiles. Una vez aprobada, el pago se programa por transferencia a tu cuenta en 24–48 h hábiles, después de la validación de identidad (KYC), la firma del contrato de compraventa y la revisión de documentos: identificación oficial vigente, CLABE a tu nombre, factura o carta factura y comprobante de domicilio. ¿Confirmas que ya cargaste estos documentos?",True,Demo Kavak,2025-10-23 10:03:10
63130981-4609-429a-a3ee-c13e331d4035,ec5c9447-9888-5009-8d5b-3493c360cc3e,"Sí, ya subí todo y la CLABE está a mi nombre.",False,cliente,2025-10-23 10:04:05
a868964c-28d1-4bb5-a6a1-b2487c04e9da,ec5c9447-9888-5009-8d5b-3493c360cc3e,"Perfecto, entonces solo queda el cierre de la evaluación. Te confirmo por este medio en cuanto finalice. Si no recibes actualización antes de mañana 18:00, abriré un ticket de seguimiento y te compartiré el folio. ¿Hay algo más en lo que te pueda apoyar?",True,Demo Kavak,2025-10-23 10:05:00
f56a6f33-e20c-4847-a5d9-8fbca1e15dd3,cae37759-eba9-5bd7-8685-f13080e8fc35,"Hi Kavak, it’s been 7 business days since you said my payout would be transferred after selling my car, and I still don’t see the money. This delay caused me fees—can you compensate me?",False,cliente,2025-10-23 15:20:00
90ed6e14-2eb0-4d3c-94f9-ca40bc106d9a,cae37759-eba9-5bd7-8685-f13080e8fc35,"Thanks for reaching out, and I’m sorry for the delay. Payouts are issued after the sale contract is signed and bank details pass verification; posting times can vary by bank. Seven business days is longer than expected, so I’m escalating this now. I’ve opened ticket KAV-572148 with our Payments team to trace the transfer with our processor and your bank. To help us move faster, please reply with your sale contract number and the bank name (please don’t email full account numbers). If any document/KYC verification is pending, upload it in your Kavak account (Profile > Documents), including proof of account in your name and a recent statement with sensitive info redacted. We’ll update you within 24–48 business hours. Regarding compensation, we’ll review a goodwill credit per our policy once the transfer is confirmed—please share receipts of any fees. We can’t commit to compensation until the review is complete. If the funds arrive meanwhile, let us know so we can close the case.",True,Demo Kavak,2025-10-23 15:27:00
557e55b5-3f31-4c48-ac7a-3307db5153d7,cb8ceb01-52e2-5a6e-996c-086aa24515fe,"Hola, vendí mi coche con ustedes el viernes y la transferencia no ha llegado. Ya pasaron más de 3 días hábiles. Quiero una compensación por el retraso.",False,cliente,2025-10-23 15:02:11
ea23b130-7a7e-429e-a67c-df7053b0a4d6,cb8ceb01-52e2-5a6e-996c-086aa24515fe,"Lamento la espera. Lo reviso de inmediato. Para tu seguridad, no compartas datos sensibles por WhatsApp. ¿Me confirmas el nombre del titular y los últimos 4 dígitos de tu CLABE, monto y fecha estimada? Abriré un ticket con Pagos; a veces se retrasa por validación KYC o discrepancias bancarias tras la inspección y firma.",True,Demo Kavak,2025-10-23 15:03:07
b347afed-8f42-4c41-b7b7-98bc917bf63f,cb8ceb01-52e2-5a6e-996c-086aa24515fe,"Titular: Juan Pérez. Últimos 4 de la CLABE: 3812. Monto: $185,000. Fecha: viernes 18.",False,cliente,2025-10-23 15:03:45
5ebd28ae-fc3e-48b7-abbb-9d04728053a1,cb8ceb01-52e2-5a6e-996c-086aa24515fe,"Gracias, Juan. Abrí el ticket PAG-48217 con Pagos. Para agilizar, te enviaré un formulario seguro al correo registrado para subir: carátula/estado de cuenta (donde se vea nombre y CLABE) y tu INE vigente para KYC. El SLA de revisión es de 24 h hábiles. Sobre la compensación, la evaluamos caso a caso con Finanzas; revisaré si procede dado el retraso.",True,Demo Kavak,2025-10-23 15:05:02
7aebe5f2-e218-4912-87ba-6db00c9b4a6a,cb8ceb01-52e2-5a6e-996c-086aa24515fe,De acuerdo. Los subo en cuanto me llegue el formulario. ¿Cuándo me confirman el pago?,False,cliente,2025-10-23 15:05:30
8691a034-8376-4180-afa3-3322fc65e495,cb8ceb01-52e2-5a6e-996c-086aa24515fe,"Te actualizo hoy antes de las 18:00 con el estatus y referencia de transferencia. Si el banco requiere validación adicional, te lo diremos. También te confirmo si aplica compensación y el medio de abono. Si no se libera hoy, escalamos a prioridad alta.",True,Demo Kavak,2025-10-23 15:06:10
31192330-630d-4302-888b-92e5397f721c,26af80ef-9a0b-5294-adf2-d6075fe25de7,"Hi, I sold my car to Kavak last week. The bank transfer was supposed to be within 24 hours, but it’s been 4 days. I need my money and I expect compensation for the delay.",False,cliente,2025-10-23 14:05:00
97f466ae-a468-4836-a60c-803be4b9a098,26af80ef-9a0b-5294-adf2-d6075fe25de7,"I’m really sorry for the delay. I’ll check this right away. Could you share your sale/order ID and the last 4 digits of the bank account you registered? Please don’t share full account numbers or IDs here. Also, have you received any notice about pending document/KYC verification in your Kavak account?",True,Demo Kavak,2025-10-23 14:06:10
f677bb65-c82e-459d-835d-225eba17781d,26af80ef-9a0b-5294-adf2-d6075fe25de7,Sale ID KVK-12345. Account ends in 4821. All documents were uploaded—no alerts on my side.,False,cliente,2025-10-23 14:07:05
7d722bc5-14df-4b7d-ab40-2a9104e81dd9,26af80ef-9a0b-5294-adf2-d6075fe25de7,"Thank you. I see your payment is pending at the bank due to routine processing/verification. This can happen after inspection and paperwork while the bank completes beneficiary and KYC checks. I’m escalating to our Payments team to prioritize the release. If they need anything (e.g., a recent bank statement to confirm the holder name), we’ll send you a secure upload link—please don’t share documents in chat.",True,Demo Kavak,2025-10-23 14:08:40
7fe4dea9-658c-4eac-ba4a-c58e4713f31b,26af80ef-9a0b-5294-adf2-d6075fe25de7,When will I get the money? And what about compensation for the delay?,False,cliente,2025-10-23 14:09:20
4d670d64-4c7c-4718-9543-9ec98354877f,26af80ef-9a0b-5294-adf2-d6075fe25de7,"I’ve opened ticket PAY-90871 with Payments and marked it urgent. We’ll update you within 24 hours, and once the bank clears it, funds typically settle within 24–48 hours. Regarding compensation, I’ve submitted a goodwill review—while we can’t guarantee it, our team will assess and reply within 3 business days. You’ll get updates by email and in your Kavak account.",True,Demo Kavak,2025-10-23 14:10:45
c2dd05f2-44ff-4bea-ab90-41efda8056ce,d6da3abb-16d7-5e31-863d-4a8557ae5360,"Hola, vendí mi auto con Kavak la semana pasada y la transferencia llegó con 3 días de retraso. Tuve cargos por ese atraso; quiero una compensación. ¿Me ayudan?",False,cliente,2025-10-23 14:05:12
56ef7c00-d4ef-4657-b045-aafcc60e0925,d6da3abb-16d7-5e31-863d-4a8557ae5360,"¡Hola! Lamento mucho el retraso y los cargos. Con gusto lo reviso y gestiono una compensación conforme a nuestra política. Por seguridad, ¿me compartes tu folio de venta y el correo registrado? Si puedes, también los últimos 4 dígitos de la cuenta destino y un comprobante de los cargos. Nota: no envíes datos completos por chat. El pago se libera tras validar documentos y la inspección; si hubo un desfase, lo corregimos. ¿Autorizas que abra un ticket y lo escale a Tesorería?",True,Demo Kavak,2025-10-23 14:06:05
48cf2462-9884-4ade-a48b-eb737c7fc5e1,d6da3abb-16d7-5e31-863d-4a8557ae5360,"Sí, gracias. Folio KVK-56789, correo juan***@mail.com, últimos 4 de mi CLABE 1234. Adjunto captura de los cargos. Autorizo el ticket.",False,cliente,2025-10-23 14:06:58
5a3aad63-f4cb-47c3-b261-e29b51277b04,d6da3abb-16d7-5e31-863d-4a8557ae5360,"¡Gracias! Ya abrí el ticket KVK-913204 y lo escalé a Tesorería-Pagos. Próximos pasos: 1) hoy te enviamos un enlace seguro para validar identidad (KYC) y subir el comprobante; 2) en 24 h hábiles confirmamos el estado del pago; 3) en 48–72 h hábiles evaluamos la compensación (p. ej., reembolso de comisiones o cupón), según política. Te mantendremos informado por tu correo. Si falta algún documento, te lo pediremos. ¿Algo más en lo que te apoye?",True,Demo Kavak,2025-10-23 14:08:42
b54e87e8-75f9-4ae7-95be-dd972d625cdd,b3647844-3e59-5c27-a6cd-b4aee62eff2b,"Hola, vendí mi auto con ustedes y la transferencia no ha llegado. Prometieron el mismo día. Quiero una compensación.",False,cliente,2025-10-23 15:00:00
7997ddd6-da3d-41fa-b058-fc4658864f0d,b3647844-3e59-5c27-a6cd-b4aee62eff2b,Lamento el retraso. Lo reviso ya. ¿Me compartes tu número de orden y confirmas que la cuenta registrada está a tu nombre? Es parte de KYC para liberar el pago.,True,Demo Kavak,2025-10-23 15:01:00
1f789332-b2d8-4a95-84c8-ab42b2568c43,b3647844-3e59-5c27-a6cd-b4aee62eff2b,"Orden ORD-4587, la cuenta sí está a mi nombre.",False,cliente,2025-10-23 15:02:00
01fc124b-9c0d-403d-a7cf-28f2134ce747,b3647844-3e59-5c27-a6cd-b4aee62eff2b,"Gracias. El pago está en validación final con Pagos por seguridad bancaria. Para acelerarlo, necesitamos un estado de cuenta reciente a tu nombre (con CLABE visible) y tu identificación vigente. Te envío un enlace seguro para subirlos. No compartas datos bancarios por chat. Sobre la compensación: abriré solicitud para que Finanzas la evalúe por el retraso.",True,Demo Kavak,2025-10-23 15:04:00
cd0d95e3-41c6-46fe-9231-af8422f8d92e,b3647844-3e59-5c27-a6cd-b4aee62eff2b,"Ok, mándenme el enlace. ¿Cuándo me confirman?",False,cliente,2025-10-23 15:05:00
45bb0c11-17dd-4e15-b40a-5ba0493e0bc9,b3647844-3e59-5c27-a6cd-b4aee62eff2b,"Enlace seguro enviado en este chat. Una vez cargados los documentos, Pagos valida y te confirmamos por WhatsApp en el transcurso del día hábil. Dejo ticket con Pagos y solicitud de compensación con Finanzas. Si algo falla, te agendo una llamada de seguimiento.",True,Demo Kavak,2025-10-23 15:07:00
3ae2d645-cff5-4c29-9ddb-17b237aa6ebc,63c94365-89e0-5b11-aee7-eb2ca0567ccd,I sold my car to Kavak last Thursday. You said the transfer would arrive in 24 hours. It’s been five days—no money. I want compensation.,False,cliente,2025-10-23 14:05:02
942725c1-0f41-4518-8b19-7072a52736ba,63c94365-89e0-5b11-aee7-eb2ca0567ccd,"I’m sorry for the delay. I’ll check your payout now. Please share your sale/order ID and the bank name with the last 4 digits of the destination account. For security, don’t share full account numbers or any OTP.",True,Demo Kavak,2025-10-23 14:05:19
0a76c3ca-d18e-415f-932f-261efb8d8904,63c94365-89e0-5b11-aee7-eb2ca0567ccd,"Order KVK-32178. Bank: BBVA, account ending 4421.",False,cliente,2025-10-23 14:06:01
